Mode: 21 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
6	7	10	15	26	27	29	31	37	38	1	2	8	12	17	19	22	30	32	39	2	2	51	35	0	51	484	0	70	3	0	3	0	
0	1	3	4	14	17	18	24	28	39	2	10	12	22	23	25	26	29	37	38	0	3	50	66	372	0	0	3	0	5	1	0	0	
1	7	9	13	17	23	26	30	37	38	0	2	5	6	15	16	19	24	25	35	1	0	24	273	43	0	320	70	0	4	1	1	0	
6	11	12	13	20	28	29	32	34	37	5	14	16	17	21	23	25	31	35	39	0	1	24	0	0	0	2294	0	5	3	1	0	0	
5	9	10	14	16	17	24	28	30	33	1	2	20	22	23	27	29	32	37	38	3	2	70	81	0	14721	533	77	0	5	1	0	0	
5	6	10	12	24	27	28	30	34	37	1	2	9	14	15	16	19	26	35	36	2	3	35	58	251	63	20	23	0	3	0	1	0	
2	8	9	11	13	15	23	25	28	32	1	7	12	17	19	21	31	33	36	38	3	0	44	242	1392	0	29	50	11	0	1	1	0	
7	9	10	12	14	16	19	21	27	32	1	2	3	4	15	17	22	23	33	38	3	1	32	124	0	339	0	1	65	6	1	1	0	
0	4	6	8	14	24	27	31	35	38	1	2	15	20	22	28	29	32	37	39	0	2	90	69	1098	0	40	54	5	0	3	1	0	
0	1	4	6	16	27	32	34	35	38	3	5	13	14	20	24	26	28	29	36	0	3	79	64	0	6976	0	3	28	5	3	0	0	
1	4	7	10	21	22	23	31	32	36	8	9	11	14	17	24	25	29	33	39	1	0	52	91	25	0	105	37	0	0	1	1	0	
6	8	10	15	16	18	20	21	35	39	1	4	12	19	25	27	33	34	37	38	2	1	53	117	679	17	0	0	0	3	0	1	0	
3	8	13	17	19	27	30	32	36	37	0	7	9	11	15	18	23	25	38	39	2	2	58	69	0	200	0	332	0	3	1	1	0	
0	2	5	6	10	13	15	23	25	37	1	12	14	20	22	27	28	33	34	39	0	3	17	90	22	39	0	30	2	0	1	1	0	
5	6	7	19	25	30	31	36	37	39	1	9	12	13	20	28	29	32	34	35	2	0	73	306	0	21555	3381	0	1020	3	2	1	0	
5	11	15	20	24	27	29	30	34	39	6	12	13	14	17	21	25	28	33	37	3	1	60	135	1121	22	0	45	0	0	1	1	0	
5	12	16	21	24	27	35	36	37	38	0	2	8	17	18	23	25	28	33	39	3	2	72	0	266	0	293	43	6	2	0	2	0	
2	5	10	13	15	22	23	30	37	38	3	7	11	12	26	31	32	34	35	36	0	3	3	0	48	41	0	3	0	2	1	0	0	
4	8	11	14	15	17	20	25	33	35	5	6	7	9	10	13	16	30	34	37	0	0	30	191	0	286	96	222	6	0	1	1	0	
5	6	19	20	21	22	24	34	35	39	0	4	12	13	17	23	28	29	31	32	2	1	75	0	5158	48	0	0	0	2	1	1	0	
0	4	5	6	16	30	31	37	38	39	1	9	10	14	15	17	22	26	29	36	0	2	61	308	444	291	9254	0	5	2	1	1	0	
2	5	18	21	23	24	26	31	34	36	0	3	4	7	9	10	11	13	22	33	0	3	61	39	0	16	27	2	21	2	1	1	0	
0	9	10	14	23	27	28	32	35	38	1	2	7	11	13	15	24	26	29	31	0	0	63	157	67	54	0	4	64	0	2	1	0	
5	7	10	15	18	29	30	31	36	39	1	3	6	8	9	11	13	25	26	38	3	1	81	93	0	11737	10804	65	21	6	0	1	0	
6	8	13	16	19	23	28	29	30	33	0	3	4	9	11	26	27	35	38	39	1	2	82	41	412	0	2217	25	0	5	1	0	0	
5	9	15	17	20	25	29	32	34	35	0	1	3	8	10	13	21	22	26	30	3	3	41	36	0	4028	0	164	8	0	2	1	0	
1	3	8	12	15	18	22	29	34	37	5	7	13	14	17	20	21	23	32	36	1	0	54	214	24	88	43	33	0	9	2	1	0	
3	4	5	13	16	22	25	26	27	32	7	12	14	15	28	33	34	35	36	39	3	1	49	36	0	309	425	0	0	2	1	1	0	
2	3	6	12	16	19	24	27	33	39	4	9	13	17	18	22	23	26	35	36	1	2	88	28	0	34	224	31	0	4	1	0	0	
1	5	9	15	16	19	26	29	32	35	7	10	11	14	23	28	30	31	37	39	2	3	65	55	0	43	0	1	17	7	1	0	0	
6	7	9	15	19	23	30	32	37	39	1	10	11	12	13	16	26	31	35	36	0	0	21	324	0	343	957	359	308	3	1	1	0	
1	8	9	15	16	19	24	30	32	35	0	4	5	10	14	20	21	22	26	34	0	1	78	52	440	0	31	33	0	5	0	1	0	
0	1	2	5	14	16	21	23	24	32	6	11	15	17	20	22	29	30	31	37	0	2	19	50	0	57	89	2	11	0	1	1	0	
3	4	8	14	16	27	33	34	35	38	1	5	6	7	19	20	23	28	31	36	0	3	74	59	913	26	105	0	131	6	2	0	0	
9	10	12	21	26	28	29	35	36	39	1	2	6	7	15	20	22	27	30	31	3	0	64	166	5679	854	237	107	62	0	2	1	0	
0	2	7	11	12	25	28	35	37	38	8	10	13	16	23	24	26	31	33	34	3	1	28	46	71	492	0	42	8	0	1	0	0	
1	2	3	5	9	21	23	24	28	38	8	11	13	16	20	22	26	30	33	37	2	2	65	245	89	1676	0	1	83	3	2	1	0	
0	1	3	6	17	18	20	30	31	33	5	9	12	14	15	21	25	29	37	39	2	3	47	26	30	46	0	133	124	0	1	1	0	
4	6	8	10	13	15	18	25	30	36	0	7	20	22	23	29	32	34	35	37	0	0	45	360	1152	891	56	2	0	0	1	1	0	
9	14	16	18	26	30	32	35	37	39	3	4	5	6	10	11	19	21	34	38	1	1	56	123	159	60	62	0	165	8	2	1	0	
0	3	4	5	14	17	23	28	29	35	1	7	9	18	25	27	33	34	38	39	3	2	64	59	30	0	46	111	0	2	1	0	0	
0	1	2	6	9	12	14	18	21	35	3	4	8	10	13	27	30	31	33	37	2	3	41	0	113	0	16	8	7	0	1	1	0	
8	11	14	15	19	21	22	26	32	37	2	3	6	10	12	16	17	29	33	38	0	0	24	366	6080	120	72	130	40	0	0	0	0	
0	2	3	22	23	25	26	30	33	34	1	5	15	20	24	27	28	31	37	39	2	1	78	112	0	41	150	0	0	3	1	0	0	
2	9	15	16	17	21	22	24	29	37	1	3	5	10	12	18	27	28	32	35	3	2	47	35	43	93	0	144	0	14	1	1	0	
0	6	7	11	19	21	24	34	35	36	2	10	12	14	18	23	25	30	32	39	3	3	72	54	747	98	58	0	6	0	1	6	0	
7	12	17	19	24	28	29	32	38	39	1	6	13	16	18	21	33	35	36	37	0	0	74	469	1042	0	111	2	6	7	0	0	0	
4	7	9	17	19	20	22	24	27	32	5	6	10	11	15	18	28	35	37	38	2	1	59	33	825	0	2807	648	19	13	0	1	0	
1	2	6	7	13	19	24	28	30	37	0	5	8	9	12	14	15	23	26	32	1	2	105	61	36	0	4908	432	23	0	2	1	0	
1	2	3	8	13	19	24	25	30	38	6	10	12	15	16	18	20	21	31	33	1	3	102	46	60	0	3786	29	51	11	0	1	0	
4	6	8	20	26	27	29	30	31	32	0	5	9	12	18	21	24	25	35	36	2	0	68	146	766	136	1698	60	37	0	0	0	0	
1	5	7	8	17	19	21	26	27	37	0	6	11	12	18	24	25	33	36	38	0	1	77	0	4452	49	53	0	95	10	2	0	0	
2	12	14	16	17	22	26	33	35	39	0	1	4	8	10	13	19	20	27	29	1	2	87	0	148	132	363	355	212	87	3	1	0	
4	8	12	17	20	25	26	27	29	37	1	9	14	18	21	22	24	31	33	35	2	3	95	59	0	101	1755	0	26	0	2	1	0	
0	6	12	19	27	29	33	35	36	39	2	3	14	21	22	23	24	30	32	34	3	0	85	255	0	3120	0	3	398	2	2	0	0	
0	10	13	15	17	20	22	30	35	36	1	3	6	7	12	23	24	26	31	33	2	1	0	37	0	71	0	133	12	1	0	1	0	
3	6	9	11	12	23	24	30	33	38	1	4	10	14	17	18	27	29	36	39	0	2	83	32	356	0	178	26	6	0	1	0	0	
1	2	3	4	10	11	15	18	37	39	5	7	8	9	16	21	22	31	32	33	1	3	92	22	76	53	29	0	11	0	0	0	0	
0	2	7	11	18	24	30	34	35	38	4	6	16	17	20	21	23	27	31	32	1	0	19	422	55	49	0	350	16	2	0	1	0	
2	4	6	11	14	16	17	20	24	39	8	10	13	18	19	26	27	30	33	37	0	1	80	103	0	260	418	94	25	15	1	0	0	
1	8	13	14	19	21	25	26	34	38	0	7	11	17	20	23	27	31	33	37	3	2	41	38	38	19	0	14	0	1	0	1	0	
17	18	19	20	21	25	30	31	32	38	0	1	3	4	5	6	8	10	12	34	1	3	63	34	58	0	152	0	0	6	2	1	0	
3	4	13	14	22	23	25	28	29	37	0	9	15	17	19	20	24	26	30	39	3	0	67	129	0	90	98	2	16	2	0	0	0	
1	3	11	13	14	29	30	31	32	34	4	6	9	15	23	24	25	28	33	35	3	1	51	0	3675	0	0	25	83	5	3	0	0	
0	7	12	15	19	25	27	28	32	33	6	13	22	23	24	26	29	30	38	39	3	2	56	43	47	42	694	0	138	0	0	2	0	
4	15	16	19	23	29	32	34	35	38	2	12	14	20	21	25	27	30	31	33	0	3	30	0	10267	145	0	95	15	1	1	0	0	
1	5	7	12	15	17	23	27	35	37	0	2	10	14	16	20	24	25	29	39	3	0	32	267	26	13	6	9	0	2	2	1	0	
3	7	14	17	19	24	29	30	35	39	1	4	9	15	16	18	20	21	23	32	3	1	115	20	298	0	951	0	3	0	2	1	0	
4	6	12	17	25	26	29	30	38	39	3	7	13	15	16	21	23	24	27	37	3	2	81	81	0	292	0	3	66	2	0	1	0	
0	2	4	7	9	10	14	21	32	38	8	12	13	15	18	23	26	29	33	35	1	3	85	104	0	6960	256	0	71	6	1	1	0	
3	13	17	18	25	27	28	31	33	35	0	4	6	9	11	14	30	32	36	39	2	0	77	212	2469	185	4862	0	133	6	0	1	0	
9	12	13	16	18	26	27	30	31	33	4	6	14	17	23	25	29	32	34	38	3	1	48	0	1456	525	74	0	23	3	0	1	0	
3	5	13	15	20	28	29	30	31	37	2	4	16	21	22	23	26	32	35	36	2	2	56	17	0	113	48	0	18	0	1	0	0	
1	2	6	11	14	15	24	25	31	32	5	9	10	12	17	22	30	33	38	39	2	3	30	18	0	22	0	0	13	0	1	1	0	
2	3	5	6	7	15	18	33	37	38	0	4	9	11	13	24	26	31	34	39	3	0	50	606	487	341	26	0	266	6	1	1	0	
5	7	11	17	21	24	25	28	35	38	4	6	8	14	15	18	19	22	23	27	0	1	69	48	3808	130	0	82	0	4	2	1	0	
11	13	14	15	19	25	30	32	37	39	3	8	10	12	17	20	22	24	27	35	1	2	80	0	155	256	344	3	223	39	2	1	0	
5	7	11	12	20	25	26	27	29	30	1	6	8	10	13	14	17	19	22	38	1	3	117	0	0	0	356	173	59	9	3	3	0	
9	10	13	15	18	19	20	29	37	38	2	3	8	21	24	25	30	32	34	35	3	0	96	378	1312	3961	348	0	472	34	0	1	0	
1	6	7	16	21	22	24	25	28	30	0	4	12	13	19	26	27	32	34	39	1	1	61	0	6544	2536	91	30	0	3	0	1	0	
0	4	11	23	26	29	31	34	36	38	1	6	7	8	9	12	15	24	25	28	3	2	41	57	0	176	440	239	19	5	2	0	0	
6	8	10	11	12	18	27	30	38	39	1	3	14	15	17	19	21	22	29	35	1	3	64	53	0	2971	32	30	0	5	1	1	0	
0	1	5	6	11	15	19	24	36	39	3	7	9	10	17	18	22	28	31	33	3	0	43	380	1160	126	898	0	0	4	2	0	0	
7	11	12	14	16	20	21	30	34	35	4	10	13	17	22	27	29	32	38	39	3	1	30	53	299	0	19	0	0	4	2	1	0	
9	10	11	13	20	23	26	28	37	39	8	15	21	22	29	30	31	32	34	35	2	2	71	20	67	37	0	117	49	7	1	1	0	
1	9	13	14	15	16	21	26	34	39	0	3	8	11	17	25	29	30	31	37	3	3	80	31	0	3354	234	30	0	11	2	0	0	
1	7	11	19	20	25	27	28	30	32	2	3	10	13	15	17	22	23	26	38	2	0	83	391	0	244	135	164	0	5	2	0	0	
0	1	5	11	15	20	22	28	31	36	6	13	17	18	19	25	26	27	29	30	2	1	87	64	1225	0	75	0	22	0	1	1	0	
0	4	13	14	16	22	26	28	34	39	1	2	3	11	15	19	20	24	35	36	0	2	20	26	3905	0	554	0	49	4	1	0	0	
3	8	10	13	14	19	20	25	32	38	9	11	15	18	21	22	23	31	37	39	3	3	87	84	51	0	0	3	0	15	2	0	0	
3	5	9	13	17	20	30	33	34	39	0	2	4	6	8	10	12	19	32	38	3	0	105	231	37	0	479	246	43	4	1	1	0	
8	9	14	20	22	24	26	27	36	39	0	1	4	11	15	23	25	29	32	38	2	1	107	170	44	0	4088	63	2	0	2	1	0	
4	7	8	10	15	20	30	33	35	37	5	6	18	19	21	23	24	27	38	39	1	2	50	0	67	43	97	0	31	11	2	1	0	
9	18	20	24	25	28	32	37	38	39	2	5	6	21	23	26	29	30	33	35	1	3	51	125	4756	64	0	289	39	3	1	1	0	
1	5	7	11	19	23	25	26	28	37	2	4	6	8	12	13	15	18	22	34	1	0	40	308	83	560	0	490	107	5	2	1	0	
1	11	12	14	17	18	22	26	29	31	3	6	9	13	21	23	28	32	34	35	0	1	41	63	0	280	85	1	206	10	2	1	0	
4	11	14	19	23	26	27	32	35	37	1	3	6	10	16	21	24	25	33	39	0	2	3	46	2378	38	88	0	7	2	1	0	0	
1	2	3	13	14	18	21	31	32	35	5	8	10	19	22	25	27	30	37	38	0	3	43	20	655	0	0	0	8	7	1	0	0	
5	6	8	10	22	25	29	32	36	37	1	3	4	11	12	18	21	23	24	33	3	0	47	182	49	0	178	1	9	0	3	3	0	
0	1	7	8	17	18	35	36	38	39	3	9	16	20	21	24	28	29	31	37	3	1	91	76	0	159	962	72	8	2	0	1	0	
0	1	2	5	6	12	15	25	34	36	14	17	18	20	22	23	26	28	29	31	3	2	16	0	3051	47	105	0	156	1	0	7	0	
4	9	11	15	24	27	34	37	38	39	0	3	5	7	8	16	18	25	28	31	2	3	78	105	1266	26	0	3	0	6	1	0	0	
0	1	2	5	11	18	31	32	38	39	3	4	6	8	14	19	20	22	23	35	1	0	23	357	0	78	0	207	17	4	1	1	0	
0	2	9	11	12	18	28	30	33	35	3	4	7	8	14	24	27	32	34	39	2	1	23	26	39	62	0	202	9	6	2	0	0	
6	9	12	20	22	30	32	33	37	39	2	10	14	18	24	25	27	31	34	38	1	2	29	84	0	74	0	0	48	7	2	1	0	
5	7	8	9	10	14	15	17	20	30	3	18	19	21	22	26	27	28	29	32	3	3	29	171	105	114	1750	0	52	0	2	2	0	
0	2	5	16	18	25	31	35	37	38	1	3	4	8	10	12	14	21	32	34	3	0	51	338	0	270	285	459	0	10	2	1	0	
1	5	7	8	10	17	18	21	28	32	9	11	12	13	14	15	19	24	27	39	0	1	117	65	0	50	71	292	272	0	3	0	0	
0	10	20	21	22	25	27	32	33	39	2	8	9	18	30	34	35	36	37	38	1	2	37	70	0	167	211	0	12	1	1	0	0	
5	12	13	22	23	27	29	33	36	38	0	1	10	14	15	16	25	26	28	35	3	3	72	0	115	1884	33	64	0	2	0	2	0	
0	2	10	11	14	22	23	29	31	35	5	7	8	9	13	19	24	28	38	39	3	0	100	182	0	22	35	16	10	2	0	1	0	
0	1	3	6	12	13	16	21	24	25	7	8	10	11	20	22	26	34	35	39	3	1	27	215	58	304	114	123	9	2	0	1	0	
2	6	7	8	13	16	19	27	31	34	3	5	10	11	28	30	33	36	37	39	1	2	77	55	74	1606	0	94	30	0	2	1	0	
1	9	12	22	26	27	28	36	37	38	11	14	19	21	23	24	25	29	33	34	1	3	23	90	0	903	183	164	36	8	1	1	0	
1	3	6	8	19	23	27	32	36	38	2	7	11	13	17	22	25	31	33	35	1	0	29	301	75	0	4899	436	15	0	1	1	0	
0	2	3	5	6	10	12	15	22	33	13	19	25	26	29	30	32	35	36	38	1	1	61	0	38130	933	568	235	102	5	1	1	0	
2	5	8	9	24	25	27	31	32	36	0	1	6	7	11	12	15	19	22	26	3	2	36	148	153	693	47	84	18	2	0	1	0	
3	11	14	19	21	22	23	27	28	33	1	2	9	13	16	24	25	37	38	39	0	3	63	189	0	226	8666	117	0	5	1	1	0	
1	2	3	4	7	12	16	24	29	39	6	8	17	18	21	23	26	31	34	35	3	0	89	341	0	65	0	3	0	0	0	0	0	
0	5	7	13	14	17	24	31	33	38	9	10	11	12	15	19	27	35	36	39	2	1	26	0	69	56	133	187	19	1	1	1	0	
1	4	5	9	18	19	21	31	34	37	2	6	8	10	14	15	17	20	25	33	2	2	58	92	38	71	0	3	22	0	1	1	0	
4	6	7	12	14	20	21	28	32	39	1	3	8	10	18	25	27	33	34	38	2	3	49	15	0	148	24	26	4	0	2	0	0	
3	5	10	15	27	28	31	32	33	36	6	12	14	16	21	22	29	30	37	38	2	0	41	144	0	27	0	37	55	6	0	0	0	
2	11	15	20	24	30	32	33	36	37	0	1	7	14	18	19	23	27	28	29	2	1	82	69	83	19	0	263	57	0	2	1	0	
4	5	8	11	13	19	24	27	35	37	1	2	3	16	21	22	23	32	38	39	3	2	68	26	1926	36	0	153	18	2	0	1	0	
5	6	8	13	14	21	27	29	38	39	7	11	15	16	20	28	32	34	35	36	2	3	80	28	48	0	3746	738	5	0	1	0	0	
6	8	10	12	14	20	21	22	35	36	1	2	3	19	24	25	27	30	34	38	1	0	29	123	0	62	26	0	0	0	0	1	0	
1	9	12	18	25	26	28	33	34	36	3	4	7	8	11	14	24	27	29	38	3	1	79	37	55	52	0	3	14	18	2	1	0	
3	4	6	13	14	17	29	35	37	39	2	8	10	23	24	28	30	31	34	38	0	2	36	64	0	22	193	0	149	3	0	1	0	
10	11	14	19	25	27	32	34	35	36	1	6	7	13	17	21	30	31	38	39	2	3	80	47	0	291	235	331	35	10	0	1	0	
3	8	13	18	19	24	25	28	35	38	9	10	15	17	22	23	27	30	31	33	3	0	75	167	0	1780	34	0	0	4	1	1	0	
9	11	12	18	20	21	22	25	36	38	3	15	17	24	27	31	32	33	35	39	1	1	55	46	33	26	0	1	0	5	2	2	0	
2	9	14	16	23	24	27	29	32	39	1	4	5	12	13	18	26	28	34	38	1	2	69	65	0	13	0	1	0	3	1	1	0	
0	11	13	15	19	21	22	28	30	31	2	5	9	17	25	29	32	34	35	36	0	3	52	208	0	203	41	91	0	3	1	0	0	
0	2	3	6	7	24	25	29	37	39	1	8	9	12	14	15	16	19	31	35	1	0	101	253	917	94	48	64	134	2	0	1	0	
2	8	11	14	22	27	28	34	37	39	3	5	9	12	17	18	19	20	36	38	3	1	107	21	31	778	0	98	5	0	1	1	0	
1	2	6	9	11	12	13	28	33	35	5	15	19	23	25	30	32	36	37	38	0	2	72	0	4222	0	0	39	15	4	2	1	0	
0	6	8	10	14	18	24	31	34	36	2	3	7	12	16	19	25	30	35	39	0	3	104	0	91	107	54	973	27	12	2	0	0	
5	6	7	16	22	24	28	36	38	39	1	3	9	13	15	17	19	20	21	27	2	0	78	161	2260	108	65	0	73	9	1	1	0	
2	7	11	16	20	24	25	30	34	36	3	5	9	12	13	17	28	32	35	39	0	1	82	28	0	98	57	0	25	2	0	1	0	
1	6	8	10	13	17	18	21	30	34	4	12	15	19	23	26	27	28	29	33	0	2	85	97	90	75	148	0	11	0	1	1	0	
8	16	18	22	25	27	28	29	36	39	0	1	2	3	6	11	15	31	32	34	3	3	46	74	13072	891	138	0	7	0	0	1	0	
2	3	14	16	21	23	24	26	31	32	4	6	10	12	22	28	29	30	34	39	3	0	24	95	0	0	0	50	0	5	2	1	0	
4	5	8	14	17	18	33	34	37	39	0	1	2	3	12	19	21	22	28	31	1	1	97	60	461	241	238	97	6	3	1	0	0	
14	15	16	19	21	28	33	35	37	38	0	1	3	6	7	9	10	25	31	34	2	2	79	148	7462	1292	107	0	73	42	0	1	0	
1	5	7	21	22	25	35	37	38	39	0	2	6	12	13	15	24	30	34	36	2	3	2	121	1006	169	282	79	8	5	0	1	0	
3	10	15	16	18	21	27	32	34	39	2	5	6	11	19	24	30	31	33	38	0	0	47	246	2454	139	142	157	0	6	1	0	0	
0	2	4	7	9	10	13	15	30	38	3	6	11	16	17	19	20	25	34	35	3	1	46	173	149	0	10146	0	63	5	1	1	0	
0	13	17	22	26	28	33	35	37	39	4	8	10	15	16	18	19	21	27	38	3	2	101	78	0	0	235	56	24	3	2	1	0	
3	5	7	9	12	14	19	32	33	35	11	17	18	21	22	25	27	28	29	38	3	3	41	52	2974	1563	102	0	20	0	1	1	0	
1	2	4	5	7	17	24	29	32	33	3	11	12	15	21	22	27	34	37	39	3	0	93	331	0	223	48	38	28	0	3	0	0	
4	5	8	11	13	25	29	33	34	38	0	2	7	9	12	17	19	30	35	39	0	1	108	23	0	0	48	34	4	0	2	0	0	
4	5	12	14	16	18	26	32	36	39	1	3	13	15	19	20	21	27	29	35	2	2	69	27	0	118	3149	179	285	3	2	1	0	
0	8	9	11	13	15	18	20	24	26	1	2	5	16	21	31	34	35	36	39	1	3	53	155	150	98	378	0	23	1	1	0	0	
5	6	8	14	16	18	21	22	36	38	1	2	4	10	11	12	15	19	30	37	2	0	16	100	0	0	51	95	6	1	1	0	0	
0	2	5	7	10	12	17	23	24	30	3	4	8	9	11	15	19	27	29	35	0	1	89	0	115	41	60	461	34	0	1	0	0	
0	3	4	11	13	14	22	26	34	39	2	5	7	9	10	20	23	24	28	35	2	2	65	15	36	0	2294	0	331	3	1	1	0	
0	11	12	16	18	19	21	22	29	32	1	4	5	8	17	23	28	30	34	38	0	3	75	0	89	342	82	151	0	0	2	1	0	
2	9	16	17	20	21	22	30	34	38	5	8	11	14	15	25	31	33	36	39	3	0	93	121	0	20	0	0	78	13	1	0	0	
2	4	6	11	14	18	21	27	31	36	3	12	13	15	16	17	24	25	26	37	0	1	46	58	70	0	57	42	15	0	2	0	0	
1	2	11	13	15	16	17	30	31	33	4	5	7	8	12	20	29	34	38	39	1	2	83	153	1404	38	141	83	14	0	0	1	0	
4	5	7	9	14	24	27	33	38	39	0	1	3	12	16	18	23	26	30	35	2	3	57	0	5671	5497	127	0	141	6	0	1	0	
0	3	10	15	17	19	26	28	35	38	1	2	9	20	23	27	30	32	33	36	1	0	66	163	50	0	6142	3	0	7	1	0	0	
4	5	7	8	12	16	19	22	34	36	0	9	11	13	18	21	23	24	37	39	3	1	41	97	71	0	68	1	30	6	1	1	0	
2	5	7	12	17	22	33	35	36	39	4	9	10	11	15	18	21	26	29	38	1	2	106	0	125	184	2655	1	0	0	0	1	0	
0	4	5	8	11	12	14	18	26	34	13	16	20	25	27	29	31	33	37	39	1	3	53	0	89	268	533	338	29	5	2	1	0	
4	6	11	18	19	24	28	33	34	36	0	12	14	15	16	20	21	22	26	32	0	0	14	116	0	120	110	54	0	5	1	0	0	
0	3	5	8	9	16	20	27	29	30	6	7	10	15	18	28	32	35	37	38	1	1	97	123	0	213	26229	1	25	3	2	0	0	
0	2	4	7	14	15	18	22	24	30	6	8	10	19	23	25	28	29	35	37	0	2	76	140	561	28	117	307	0	5	1	1	0	
2	3	16	18	25	26	33	35	37	38	4	5	10	11	12	15	22	24	27	28	1	3	61	39	0	0	45	0	110	3	0	1	0	
17	18	19	20	21	25	30	31	32	38	0	1	3	4	5	6	8	10	12	34	2	0	16	122	0	0	41	13	10	1	1	0	0	
8	10	20	23	24	27	29	34	35	38	1	3	7	13	18	22	28	30	31	39	0	1	76	0	255	7318	1108	202	24	4	1	0	0	
3	4	12	16	22	23	24	26	28	32	0	5	17	21	25	31	33	34	37	39	3	2	84	0	226	262	256	0	11	6	2	1	0	
4	12	13	16	18	19	32	33	36	37	0	2	5	9	15	17	23	30	34	38	3	3	62	346	198	173	0	3	29	4	2	1	0	
2	8	12	23	26	30	31	34	35	38	0	4	6	11	13	21	25	28	32	33	2	0	27	275	0	77	0	42	7	2	1	1	0	
4	5	7	8	11	13	18	30	33	36	12	20	21	23	26	27	28	34	37	38	1	1	29	168	4504	217	269	3	13	0	1	1	0	
2	3	6	13	16	17	24	29	33	37	7	9	11	12	18	21	27	31	34	35	0	2	39	40	0	34	23	19	0	0	1	1	0	
1	5	6	10	11	23	27	31	35	37	0	2	4	13	16	20	21	25	28	33	1	3	0	0	0	19	78	80	0	1	2	0	0	
1	3	11	14	21	23	26	31	35	39	4	6	8	10	13	16	24	29	30	38	2	0	62	337	62	0	83	0	6	0	2	1	0	
3	9	12	13	14	21	23	24	26	38	0	1	5	8	17	22	25	28	33	39	0	1	78	0	1333	54	59	0	0	3	2	1	0	
2	10	15	17	18	24	25	28	34	37	0	4	8	11	19	29	32	33	36	38	3	2	79	75	89	0	156	214	2	0	0	0	0	
1	5	10	19	20	31	32	36	38	39	8	16	17	21	22	23	27	29	30	33	1	3	40	0	637	150	454	2	0	27	3	1	0	
4	5	9	15	16	20	21	23	26	32	0	2	8	12	14	24	33	34	36	39	2	0	19	242	0	71	93	84	14	4	1	1	0	
3	7	11	18	19	27	29	33	34	37	6	8	13	14	15	21	22	25	35	38	0	1	35	28	0	45	0	1	26	3	2	1	0	
5	6	19	21	22	26	27	28	29	39	4	8	10	11	13	16	17	20	24	34	1	2	84	62	0	0	20954	1	320	28	1	2	0	
11	16	17	20	21	23	24	27	28	29	9	10	14	15	30	31	33	36	37	39	0	3	63	205	39	309	142	204	22	4	1	1	0	
4	8	9	10	12	15	22	25	26	33	1	2	7	13	14	18	24	32	35	38	0	0	91	264	836	0	130	3	65	10	2	1	0	
2	6	9	11	12	16	25	31	33	36	0	5	7	8	13	15	17	24	28	39	0	1	94	48	227	13	44	45	0	13	0	1	0	
1	2	4	14	18	21	27	34	35	38	6	10	15	22	28	29	30	31	32	36	3	2	93	65	0	6063	32	32	0	2	1	0	0	
0	3	14	15	16	19	21	29	36	37	1	2	4	7	9	12	17	24	25	31	1	3	65	58	0	76	2022	59	0	3	2	1	0	
2	4	7	15	19	22	26	27	37	38	0	6	11	16	18	24	29	32	33	36	3	0	64	130	0	3023	0	1	157	0	2	1	0	
5	7	15	18	24	27	29	30	33	38	8	9	10	13	16	19	22	25	32	34	0	1	81	69	500	37	0	31	9	0	2	0	0	
2	8	10	12	14	17	24	28	31	39	0	4	5	7	15	19	23	26	30	35	1	2	63	142	0	9007	14	12	4	0	2	0	0	
2	10	11	12	14	22	27	33	34	37	0	1	5	6	19	20	28	35	36	38	3	3	75	0	224	132	36	14	9	6	0	1	0	
0	1	2	3	8	14	31	35	38	39	6	7	11	15	19	22	24	26	30	37	2	0	59	171	433	0	0	141	22	5	2	1	0	
11	12	14	18	24	25	28	32	33	34	0	4	5	8	9	13	15	16	36	37	2	1	38	0	0	185	174	189	36	14	8	0	0	
0	1	3	6	12	16	18	20	29	35	2	10	15	21	31	33	34	36	37	38	3	2	76	44	33	81	37	0	0	21	2	2	0	
7	8	9	10	15	21	30	31	32	34	0	2	4	5	14	20	22	26	27	38	3	3	71	18	0	130	3141	69	25	0	2	0	0	
0	1	11	16	18	20	23	27	30	35	2	5	9	12	13	22	29	33	34	37	3	0	17	231	0	68	20	15	0	0	0	1	0	
0	5	8	17	18	20	21	23	35	37	6	13	14	24	25	27	29	31	32	33	3	1	65	11	0	1658	18	0	11	3	2	1	0	
0	4	7	10	19	27	28	34	35	37	3	6	11	12	16	22	24	25	26	33	3	2	26	60	689	0	20	22	0	5	0	1	0	
17	21	25	26	27	31	32	34	35	37	1	3	5	7	10	14	22	24	29	36	0	3	66	0	26592	4369	2874	246	25	4	1	1	0	
6	11	14	21	23	28	31	36	37	38	0	2	4	15	18	19	20	27	30	35	1	0	48	256	0	276	236	52	0	7	3	1	0	
5	14	16	17	20	23	27	30	37	39	2	6	12	15	18	21	28	29	34	36	3	1	86	68	92	714	0	0	19	0	5	1	0	
0	3	6	9	14	19	25	32	36	39	1	2	5	7	8	17	18	22	31	33	0	2	120	50	35	0	1596	0	15	3	0	1	0	
